ID_Producto,Producto,Cantidad,Precio_Total,Fecha_de_Venta,Color,Tamaño,Canal_de_Venta,Marca,Proveedor,Pais_de_Origen,Material
P0426,Camiseta algodón,48,1221.6,18/01/24,Rojo,L,Online,Modern Fusion,HighTech Materials S.A.,Turquía,Cuero
P0427,Bufanda de lana,7,369.6,18/01/24,Rojo,L,Online,Modern Fusion,HighTech Materials S.A.,India,Poliéster
P0428,Bufanda de lana,20,1056,18/01/24,Blanco,S,Online,Urban Trends,Global Textiles Inc.,Bangladesh,Poliéster
P0429,Bufanda de lana,44,2323.2,18/01/24,Negro,L,Tienda física,Classic Elegance,HighTech Materials S.A.,Bangladesh,Algodón
P0430,Pantalón denim,49,4213.51,18/01/24,Rojo,S,Online,Modern Fusion,Global Textiles Inc.,China,Cuero
P0431,Vestido estampado,43,1640.45,18/01/24,Azul,XL,Tienda física,Sporty Vibes,Eco Fabrics Ltd.,India,Cuero
P0432,Camiseta algodón,36,916.2,18/01/24,Azul,XL,Online,Modern Fusion,HighTech Materials S.A.,Turquía,Cuero
P0433,Pantalón denim,19,1633.81,19/01/24,Verde,M,Tienda física,Sporty Vibes,Global Textiles Inc.,México,Algodón
P0434,Zapatos de cuero,2,80.44,19/01/24,Negro,S,Online,Modern Fusion,Global Textiles Inc.,México,Cuero
P0435,Pantalón denim,34,2923.66,19/01/24,Verde,XL,Tienda física,Sporty Vibes,Global Textiles Inc.,China,Denim
P0436,Zapatos de cuero,17,683.74,19/01/24,Blanco,XL,Tienda física,Sporty Vibes,HighTech Materials S.A.,China,Cuero
P0437,Zapatos de cuero,24,965.28,19/01/24,Rojo,M,Online,Urban Trends,Eco Fabrics Ltd.,China,Denim
P0438,Bufanda de lana,9,475.2,19/01/24,Verde,M,Tienda física,Classic Elegance,Eco Fabrics Ltd.,India,Poliéster
P0439,Pantalón denim,1,85.99,19/01/24,Verde,M,Tienda física,Classic Elegance,HighTech Materials S.A.,México,Denim
P0440,Vestido estampado,42,1602.3,19/01/24,Blanco,S,Tienda física,Classic Elegance,Global Textiles Inc.,India,Poliéster
P0441,Zapatos de cuero,28,1126.16,19/01/24,Azul,L,Online,Urban Trends,Global Textiles Inc.,India,Algodón
P0442,Bufanda de lana,15,792,19/01/24,Azul,S,Online,Modern Fusion,Global Textiles Inc.,Turquía,Poliéster
P0443,Vestido estampado,21,801.15,19/01/24,Blanco,M,Tienda física,Classic Elegance,HighTech Materials S.A.,India,Poliéster
P0444,Pantalón denim,15,1289.85,19/01/24,Azul,L,Tienda física,Classic Elegance,HighTech Materials S.A.,India,Cuero
P0445,Vestido estampado,23,877.45,19/01/24,Blanco,XL,Tienda física,Classic Elegance,Global Textiles Inc.,Turquía,Lana
P0446,Pantalón denim,2,171.98,19/01/24,Azul,S,Tienda física,Sporty Vibes,Global Textiles Inc.,Bangladesh,Poliéster
P0447,Zapatos de cuero,46,1850.12,19/01/24,Blanco,M,Online,Urban Trends,Global Textiles Inc.,Turquía,Denim
P0448,Camiseta algodón,36,916.2,19/01/24,Azul,M,Online,Urban Trends,HighTech Materials S.A.,China,Algodón
P0449,Camiseta algodón,9,229.05,19/01/24,Verde,L,Online,Modern Fusion,HighTech Materials S.A.,Bangladesh,Denim
P0450,Zapatos de cuero,2,80.44,19/01/24,Verde,S,Tienda física,Classic Elegance,Eco Fabrics Ltd.,México,Algodón
P0451,Vestido estampado,2,76.3,19/01/24,Azul,XL,Tienda física,Classic Elegance,Global Textiles Inc.,India,Denim
P0452,Pantalón denim,18,1547.82,19/01/24,Blanco,XL,Online,Modern Fusion,Global Textiles Inc.,Bangladesh,Poliéster
P0453,Camiseta algodón,17,432.65,19/01/24,Verde,L,Tienda física,Classic Elegance,Eco Fabrics Ltd.,México,Lana
P0454,Pantalón denim,41,3525.59,19/01/24,Rojo,L,Tienda física,Classic Elegance,Global Textiles Inc.,Turquía,Poliéster
P0455,Zapatos de cuero,8,321.76,19/01/24,Azul,XL,Online,Urban Trends,Eco Fabrics Ltd.,Turquía,Cuero
P0456,Vestido estampado,34,1297.1,19/01/24,Rojo,L,Tienda física,Sporty Vibes,HighTech Materials S.A.,China,Denim
P0457,Pantalón denim,34,2923.66,20/01/24,Rojo,L,Tienda física,Classic Elegance,Eco Fabrics Ltd.,China,Lana
P0458,Vestido estampado,5,190.75,20/01/24,Negro,S,Tienda física,Classic Elegance,Eco Fabrics Ltd.,Bangladesh,Denim
P0459,Camiseta algodón,44,1119.8,20/01/24,Rojo,L,Tienda física,Sporty Vibes,HighTech Materials S.A.,India,Cuero
P0460,Pantalón denim,29,2493.71,20/01/24,Rojo,M,Tienda física,Classic Elegance,Global Textiles Inc.,Turquía,Cuero
P0461,Bufanda de lana,28,1478.4,20/01/24,Negro,M,Online,Modern Fusion,Eco Fabrics Ltd.,Bangladesh,Cuero
P0462,Camiseta algodón,16,407.2,20/01/24,Negro,M,Online,Modern Fusion,Eco Fabrics Ltd.,Bangladesh,Poliéster
P0463,Vestido estampado,14,534.1,20/01/24,Negro,L,Online,Modern Fusion,Global Textiles Inc.,Bangladesh,Poliéster
P0464,Zapatos de cuero,2,80.44,20/01/24,Blanco,XL,Tienda física,Sporty Vibes,Eco Fabrics Ltd.,China,Lana
P0465,Bufanda de lana,40,2112,20/01/24,Negro,M,Online,Urban Trends,HighTech Materials S.A.,Turquía,Cuero
P0466,Pantalón denim,4,343.96,20/01/24,Blanco,S,Online,Urban Trends,Eco Fabrics Ltd.,China,Poliéster
P0467,Camiseta algodón,41,1043.45,20/01/24,Azul,L,Online,Modern Fusion,Global Textiles Inc.,China,Algodón
P0468,Pantalón denim,31,2665.69,20/01/24,Blanco,XL,Online,Urban Trends,Global Textiles Inc.,Bangladesh,Algodón
P0469,Pantalón denim,26,2235.74,20/01/24,Azul,XL,Online,Modern Fusion,Eco Fabrics Ltd.,México,Poliéster
P0470,Bufanda de lana,27,1425.6,20/01/24,Negro,L,Tienda física,Sporty Vibes,Global Textiles Inc.,México,Lana
P0471,Bufanda de lana,34,1795.2,20/01/24,Negro,L,Online,Urban Trends,Global Textiles Inc.,México,Denim
P0472,Bufanda de lana,31,1636.8,20/01/24,Azul,S,Online,Modern Fusion,Eco Fabrics Ltd.,Bangladesh,Cuero
P0473,Bufanda de lana,48,2534.4,20/01/24,Verde,L,Tienda física,Classic Elegance,Eco Fabrics Ltd.,India,Poliéster
P0474,Zapatos de cuero,11,442.42,20/01/24,Blanco,L,Tienda física,Sporty Vibes,Global Textiles Inc.,Turquía,Lana
P0475,Vestido estampado,8,305.2,20/01/24,Rojo,XL,Tienda física,Classic Elegance,Eco Fabrics Ltd.,Bangladesh,Denim
P0476,Bufanda de lana,12,633.6,20/01/24,Negro,M,Tienda física,Sporty Vibes,HighTech Materials S.A.,Bangladesh,Lana
P0477,Camiseta algodón,35,890.75,20/01/24,Blanco,M,Online,Modern Fusion,Eco Fabrics Ltd.,China,Denim
P0478,Pantalón denim,45,3869.55,20/01/24,Blanco,XL,Online,Urban Trends,Global Textiles Inc.,México,Algodón
P0479,Bufanda de lana,34,1795.2,20/01/24,Negro,L,Tienda física,Classic Elegance,HighTech Materials S.A.,Bangladesh,Denim
P0480,Camiseta algodón,13,330.85,20/01/24,Azul,S,Tienda física,Classic Elegance,Global Textiles Inc.,India,Algodón
P0481,Zapatos de cuero,27,1085.94,21/01/24,Negro,M,Online,Modern Fusion,Global Textiles Inc.,Turquía,Cuero
P0482,Camiseta algodón,8,203.6,21/01/24,Blanco,L,Online,Modern Fusion,HighTech Materials S.A.,India,Poliéster
P0483,Camiseta algodón,47,1196.15,21/01/24,Verde,M,Online,Modern Fusion,Eco Fabrics Ltd.,Bangladesh,Algodón
P0484,Zapatos de cuero,21,844.62,21/01/24,Azul,XL,Tienda física,Sporty Vibes,Global Textiles Inc.,Bangladesh,Lana
P0485,Zapatos de cuero,41,1649.02,21/01/24,Negro,M,Online,Modern Fusion,Eco Fabrics Ltd.,China,Denim
P0486,Pantalón denim,11,945.89,21/01/24,Rojo,XL,Online,Modern Fusion,Eco Fabrics Ltd.,India,Lana
P0487,Bufanda de lana,22,1161.6,21/01/24,Negro,XL,Online,Modern Fusion,HighTech Materials S.A.,China,Algodón
P0488,Camiseta algodón,21,534.45,21/01/24,Blanco,XL,Online,Modern Fusion,Global Textiles Inc.,India,Lana
P0489,Vestido estampado,28,1068.2,21/01/24,Blanco,S,Online,Urban Trends,HighTech Materials S.A.,México,Denim
P0490,Vestido estampado,3,114.45,21/01/24,Rojo,L,Online,Modern Fusion,HighTech Materials S.A.,México,Poliéster
P0491,Pantalón denim,7,601.93,21/01/24,Azul,XL,Online,Modern Fusion,Global Textiles Inc.,India,Lana
P0492,Vestido estampado,14,534.1,21/01/24,Blanco,XL,Online,Modern Fusion,Global Textiles Inc.,China,Cuero
P0493,Pantalón denim,15,1289.85,21/01/24,Azul,M,Online,Modern Fusion,HighTech Materials S.A.,México,Denim
P0494,Bufanda de lana,9,475.2,21/01/24,Azul,L,Tienda física,Classic Elegance,HighTech Materials S.A.,Bangladesh,Denim
P0495,Pantalón denim,43,3697.57,21/01/24,Negro,S,Online,Modern Fusion,HighTech Materials S.A.,Turquía,Cuero
P0496,Zapatos de cuero,7,281.54,21/01/24,Azul,S,Online,Modern Fusion,Global Textiles Inc.,China,Algodón
P0497,Zapatos de cuero,12,482.64,21/01/24,Blanco,M,Online,Urban Trends,Global Textiles Inc.,India,Cuero
P0498,Zapatos de cuero,19,764.18,21/01/24,Blanco,S,Tienda física,Classic Elegance,HighTech Materials S.A.,Turquía,Algodón
P0499,Zapatos de cuero,27,1085.94,21/01/24,Verde,M,Online,Modern Fusion,Global Textiles Inc.,Turquía,Poliéster
P0500,Zapatos de cuero,18,723.96,21/01/24,Azul,L,Online,Urban Trends,Global Textiles Inc.,Bangladesh,Algodón
P0501,Zapatos de cuero,13,522.86,21/01/24,Verde,M,Tienda física,Sporty Vibes,Global Textiles Inc.,China,Poliéster
P0502,Zapatos de cuero,43,1729.46,21/01/24,Negro,M,Online,Modern Fusion,Eco Fabrics Ltd.,Turquía,Poliéster
P0503,Zapatos de cuero,1,40.22,21/01/24,Verde,XL,Online,Urban Trends,Eco Fabrics Ltd.,China,Cuero
P0504,Zapatos de cuero,38,1528.36,21/01/24,Azul,S,Online,Urban Trends,HighTech Materials S.A.,Bangladesh,Poliéster
P0505,Bufanda de lana,21,1108.8,22/01/24,Blanco,L,Online,Modern Fusion,Eco Fabrics Ltd.,India,Algodón
P0506,Zapatos de cuero,34,1367.48,22/01/24,Negro,L,Online,Modern Fusion,HighTech Materials S.A.,Turquía,Lana
P0507,Pantalón denim,13,1117.87,22/01/24,Azul,XL,Online,Modern Fusion,HighTech Materials S.A.,Turquía,Denim
P0508,Bufanda de lana,45,2376,22/01/24,Negro,M,Tienda física,Sporty Vibes,Global Textiles Inc.,Turquía,Denim
P0509,Vestido estampado,41,1564.15,22/01/24,Rojo,L,Tienda física,Sporty Vibes,HighTech Materials S.A.,China,Algodón
P0510,Camiseta algodón,23,585.35,22/01/24,Azul,L,Online,Urban Trends,HighTech Materials S.A.,Turquía,Lana
P0511,Bufanda de lana,1,52.8,22/01/24,Rojo,M,Online,Modern Fusion,HighTech Materials S.A.,China,Poliéster
P0512,Zapatos de cuero,23,925.06,22/01/24,Verde,M,Tienda física,Sporty Vibes,HighTech Materials S.A.,México,Algodón
P0513,Bufanda de lana,28,1478.4,22/01/24,Azul,L,Online,Modern Fusion,Global Textiles Inc.,México,Poliéster
P0514,Camiseta algodón,32,814.4,22/01/24,Rojo,M,Online,Modern Fusion,Global Textiles Inc.,China,Cuero
P0515,Camiseta algodón,8,203.6,22/01/24,Blanco,S,Tienda física,Sporty Vibes,HighTech Materials S.A.,México,Lana
P0516,Zapatos de cuero,26,1045.72,22/01/24,Verde,L,Tienda física,Classic Elegance,Eco Fabrics Ltd.,Bangladesh,Denim
P0517,Zapatos de cuero,14,563.08,22/01/24,Azul,M,Tienda física,Sporty Vibes,Eco Fabrics Ltd.,Bangladesh,Algodón
P0518,Pantalón denim,24,2063.76,22/01/24,Azul,L,Online,Modern Fusion,HighTech Materials S.A.,México,Denim
P0519,Camiseta algodón,48,1221.6,22/01/24,Blanco,L,Online,Urban Trends,Global Textiles Inc.,India,Poliéster
P0520,Zapatos de cuero,29,1166.38,22/01/24,Blanco,XL,Online,Modern Fusion,HighTech Materials S.A.,China,Poliéster
P0521,Camiseta algodón,4,101.8,22/01/24,Rojo,S,Online,Urban Trends,HighTech Materials S.A.,México,Cuero
P0522,Pantalón denim,18,1547.82,22/01/24,Rojo,S,Online,Modern Fusion,Global Textiles Inc.,China,Poliéster
P0523,Vestido estampado,14,534.1,22/01/24,Rojo,XL,Online,Modern Fusion,Eco Fabrics Ltd.,México,Poliéster
P0524,Camiseta algodón,27,687.15,22/01/24,Negro,XL,Online,Modern Fusion,HighTech Materials S.A.,Bangladesh,Denim
P0525,Pantalón denim,41,3525.59,22/01/24,Verde,L,Online,Urban Trends,Global Textiles Inc.,India,Denim
P0526,Pantalón denim,47,4041.53,22/01/24,Azul,S,Online,Urban Trends,Global Textiles Inc.,China,Algodón
P0527,Pantalón denim,3,257.97,22/01/24,Verde,XL,Online,Urban Trends,HighTech Materials S.A.,India,Algodón
P0528,Bufanda de lana,30,1584,22/01/24,Blanco,M,Tienda física,Sporty Vibes,Global Textiles Inc.,Bangladesh,Poliéster
P0529,Zapatos de cuero,36,1447.92,23/01/24,Verde,L,Tienda física,Sporty Vibes,HighTech Materials S.A.,Turquía,Lana
P0530,Camiseta algodón,23,585.35,23/01/24,Verde,S,Online,Modern Fusion,Eco Fabrics Ltd.,Turquía,Algodón
P0531,Bufanda de lana,18,950.4,23/01/24,Rojo,L,Tienda física,Sporty Vibes,HighTech Materials S.A.,China,Poliéster
P0532,Camiseta algodón,46,1170.7,23/01/24,Blanco,L,Tienda física,Classic Elegance,Eco Fabrics Ltd.,Bangladesh,Denim
P0533,Bufanda de lana,47,2481.6,23/01/24,Verde,M,Online,Modern Fusion,Global Textiles Inc.,China,Cuero
P0534,Zapatos de cuero,40,1608.8,23/01/24,Azul,M,Tienda física,Sporty Vibes,HighTech Materials S.A.,China,Denim
P0535,Pantalón denim,10,859.9,23/01/24,Rojo,XL,Online,Modern Fusion,Global Textiles Inc.,China,Denim
P0536,Camiseta algodón,12,305.4,23/01/24,Verde,M,Tienda física,Sporty Vibes,HighTech Materials S.A.,India,Cuero
P0537,Pantalón denim,41,3525.59,23/01/24,Blanco,S,Online,Modern Fusion,Global Textiles Inc.,México,Denim
P0538,Zapatos de cuero,8,321.76,23/01/24,Azul,XL,Tienda física,Sporty Vibes,Eco Fabrics Ltd.,Bangladesh,Algodón
P0539,Camiseta algodón,32,814.4,23/01/24,Blanco,S,Tienda física,Sporty Vibes,HighTech Materials S.A.,India,Denim
P0540,Vestido estampado,17,648.55,23/01/24,Blanco,S,Online,Modern Fusion,Global Textiles Inc.,México,Cuero
P0541,Vestido estampado,41,1564.15,23/01/24,Blanco,XL,Online,Modern Fusion,HighTech Materials S.A.,China,Poliéster
P0542,Vestido estampado,45,1716.75,23/01/24,Negro,M,Online,Modern Fusion,HighTech Materials S.A.,Turquía,Poliéster
P0543,Zapatos de cuero,14,563.08,23/01/24,Azul,L,Online,Modern Fusion,Eco Fabrics Ltd.,India,Poliéster
P0544,Vestido estampado,37,1411.55,23/01/24,Blanco,M,Online,Modern Fusion,Global Textiles Inc.,Bangladesh,Cuero
P0545,Camiseta algodón,9,229.05,23/01/24,Negro,S,Online,Modern Fusion,HighTech Materials S.A.,Bangladesh,Cuero
P0546,Vestido estampado,26,991.9,23/01/24,Rojo,S,Online,Modern Fusion,HighTech Materials S.A.,México,Algodón
P0547,Camiseta algodón,48,1221.6,23/01/24,Negro,XL,Online,Urban Trends,HighTech Materials S.A.,India,Cuero
P0548,Zapatos de cuero,24,965.28,23/01/24,Rojo,S,Tienda física,Sporty Vibes,HighTech Materials S.A.,China,Poliéster
P0549,Pantalón denim,23,1977.77,23/01/24,Negro,XL,Online,Modern Fusion,HighTech Materials S.A.,México,Cuero
P0550,Bufanda de lana,31,1636.8,23/01/24,Blanco,XL,Tienda física,Classic Elegance,Global Textiles Inc.,Bangladesh,Lana
P0551,Vestido estampado,39,1487.85,23/01/24,Negro,M,Tienda física,Sporty Vibes,HighTech Materials S.A.,India,Denim
P0552,Bufanda de lana,44,2323.2,23/01/24,Negro,S,Tienda física,Classic Elegance,HighTech Materials S.A.,Turquía,Algodón
P0553,Pantalón denim,2,171.98,24/01/24,Blanco,M,Tienda física,Classic Elegance,HighTech Materials S.A.,China,Poliéster
P0554,Zapatos de cuero,18,723.96,24/01/24,Rojo,L,Tienda física,Classic Elegance,Global Textiles Inc.,Bangladesh,Poliéster
P0555,Zapatos de cuero,16,643.52,24/01/24,Blanco,M,Tienda física,Sporty Vibes,HighTech Materials S.A.,India,Lana
P0556,Pantalón denim,29,2493.71,24/01/24,Azul,S,Tienda física,Sporty Vibes,HighTech Materials S.A.,Turquía,Algodón
P0557,Bufanda de lana,11,580.8,24/01/24,Negro,L,Tienda física,Sporty Vibes,Eco Fabrics Ltd.,Bangladesh,Denim
P0558,Vestido estampado,2,76.3,24/01/24,Azul,S,Tienda física,Classic Elegance,Eco Fabrics Ltd.,Turquía,Algodón
P0559,Camiseta algodón,14,356.3,24/01/24,Blanco,L,Online,Modern Fusion,HighTech Materials S.A.,Bangladesh,Algodón
P0560,Zapatos de cuero,4,160.88,24/01/24,Blanco,S,Online,Modern Fusion,HighTech Materials S.A.,México,Poliéster
P0561,Pantalón denim,39,3353.61,24/01/24,Verde,M,Tienda física,Sporty Vibes,Eco Fabrics Ltd.,México,Cuero
P0562,Bufanda de lana,34,1795.2,24/01/24,Azul,S,Online,Modern Fusion,Global Textiles Inc.,México,Denim
P0563,Vestido estampado,46,1754.9,24/01/24,Verde,XL,Online,Modern Fusion,Global Textiles Inc.,India,Algodón
P0564,Bufanda de lana,39,2059.2,24/01/24,Azul,XL,Online,Modern Fusion,Eco Fabrics Ltd.,México,Lana
P0565,Vestido estampado,9,343.35,24/01/24,Verde,M,Tienda física,Sporty Vibes,HighTech Materials S.A.,India,Poliéster
P0566,Camiseta algodón,40,1018,24/01/24,Verde,M,Tienda física,Sporty Vibes,Eco Fabrics Ltd.,China,Cuero
P0567,Camiseta algodón,41,1043.45,24/01/24,Azul,L,Tienda física,Sporty Vibes,Global Textiles Inc.,México,Cuero
P0568,Pantalón denim,7,601.93,24/01/24,Blanco,M,Online,Urban Trends,Eco Fabrics Ltd.,India,Poliéster
P0569,Pantalón denim,17,1461.83,24/01/24,Rojo,XL,Online,Urban Trends,Global Textiles Inc.,Bangladesh,Algodón
P0570,Vestido estampado,23,877.45,24/01/24,Blanco,M,Online,Modern Fusion,HighTech Materials S.A.,India,Poliéster
P0571,Vestido estampado,45,1716.75,24/01/24,Rojo,XL,Online,Modern Fusion,HighTech Materials S.A.,India,Cuero
P0572,Vestido estampado,11,419.65,24/01/24,Azul,M,Online,Modern Fusion,HighTech Materials S.A.,Bangladesh,Cuero
P0573,Vestido estampado,22,839.3,24/01/24,Negro,XL,Online,Modern Fusion,Global Textiles Inc.,India,Lana
P0574,Camiseta algodón,18,458.1,24/01/24,Blanco,L,Tienda física,Sporty Vibes,Eco Fabrics Ltd.,Bangladesh,Lana
P0575,Pantalón denim,49,4213.51,24/01/24,Verde,S,Tienda física,Sporty Vibes,HighTech Materials S.A.,Turquía,Cuero
P0576,Pantalón denim,28,2407.72,24/01/24,Blanco,S,Online,Modern Fusion,Global Textiles Inc.,México,Lana
P0577,Zapatos de cuero,16,643.52,25/01/24,Azul,XL,Tienda física,Sporty Vibes,HighTech Materials S.A.,China,Lana
P0578,Pantalón denim,42,3611.58,25/01/24,Negro,M,Online,Modern Fusion,Eco Fabrics Ltd.,India,Lana
P0579,Pantalón denim,4,343.96,25/01/24,Negro,M,Online,Modern Fusion,HighTech Materials S.A.,Bangladesh,Cuero
P0580,Bufanda de lana,36,1900.8,25/01/24,Blanco,S,Online,Modern Fusion,Global Textiles Inc.,México,Algodón
P0581,Bufanda de lana,22,1161.6,25/01/24,Blanco,XL,Online,Modern Fusion,Global Textiles Inc.,India,Algodón
P0582,Zapatos de cuero,11,442.42,25/01/24,Blanco,M,Tienda física,Classic Elegance,HighTech Materials S.A.,México,Denim
P0583,Vestido estampado,21,801.15,25/01/24,Azul,S,Online,Modern Fusion,HighTech Materials S.A.,Turquía,Lana
P0584,Zapatos de cuero,40,1608.8,25/01/24,Rojo,XL,Online,Modern Fusion,Global Textiles Inc.,India,Algodón
P0585,Zapatos de cuero,41,1649.02,25/01/24,Rojo,L,Online,Urban Trends,HighTech Materials S.A.,Bangladesh,Denim
P0586,Camiseta algodón,16,407.2,25/01/24,Verde,M,Tienda física,Sporty Vibes,HighTech Materials S.A.,Turquía,Poliéster
P0587,Pantalón denim,42,3611.58,25/01/24,Azul,M,Tienda física,Sporty Vibes,HighTech Materials S.A.,India,Lana
P0588,Camiseta algodón,9,229.05,25/01/24,Negro,XL,Online,Modern Fusion,Eco Fabrics Ltd.,México,Algodón
P0589,Pantalón denim,35,3009.65,25/01/24,Verde,S,Tienda física,Classic Elegance,Eco Fabrics Ltd.,Turquía,Algodón
P0590,Zapatos de cuero,34,1367.48,25/01/24,Negro,XL,Online,Modern Fusion,Eco Fabrics Ltd.,Bangladesh,Algodón
P0591,Pantalón denim,9,773.91,25/01/24,Negro,S,Online,Modern Fusion,HighTech Materials S.A.,India,Denim
P0592,Vestido estampado,13,495.95,25/01/24,Blanco,XL,Tienda física,Classic Elegance,Global Textiles Inc.,México,Poliéster
P0593,Vestido estampado,6,228.9,25/01/24,Negro,L,Tienda física,Sporty Vibes,HighTech Materials S.A.,México,Lana
P0594,Zapatos de cuero,4,160.88,25/01/24,Negro,M,Tienda física,Sporty Vibes,HighTech Materials S.A.,Turquía,Algodón
P0595,Bufanda de lana,46,2428.8,25/01/24,Azul,S,Online,Modern Fusion,Eco Fabrics Ltd.,India,Cuero
P0596,Vestido estampado,28,1068.2,25/01/24,Blanco,L,Online,Urban Trends,Global Textiles Inc.,México,Lana
P0597,Zapatos de cuero,11,442.42,25/01/24,Blanco,XL,Online,Modern Fusion,Eco Fabrics Ltd.,Turquía,Cuero
P0598,Camiseta algodón,34,865.3,25/01/24,Verde,S,Online,Modern Fusion,Global Textiles Inc.,China,Denim
P0599,Bufanda de lana,35,1848,25/01/24,Blanco,S,Tienda física,Classic Elegance,HighTech Materials S.A.,México,Algodón
P0600,Vestido estampado,5,190.75,25/01/24,Rojo,L,Online,Modern Fusion,HighTech Materials S.A.,Turquía,Lana
P0601,Zapatos de cuero,39,1568.58,26/01/24,Azul,XL,Online,Modern Fusion,HighTech Materials S.A.,China,Lana
P0602,Zapatos de cuero,11,442.42,26/01/24,Verde,L,Online,Modern Fusion,Global Textiles Inc.,Turquía,Algodón
P0603,Camiseta algodón,12,305.4,26/01/24,Rojo,XL,Tienda física,Sporty Vibes,Eco Fabrics Ltd.,México,Poliéster
P0604,Camiseta algodón,43,1094.35,26/01/24,Negro,L,Tienda física,Classic Elegance,Eco Fabrics Ltd.,China,Denim
P0605,Bufanda de lana,19,1003.2,26/01/24,Rojo,L,Online,Urban Trends,Eco Fabrics Ltd.,Turquía,Algodón
P0606,Vestido estampado,13,495.95,26/01/24,Verde,L,Online,Modern Fusion,Global Textiles Inc.,India,Lana
P0607,Zapatos de cuero,4,160.88,26/01/24,Blanco,L,Online,Modern Fusion,Global Textiles Inc.,China,Poliéster
P0608,Bufanda de lana,14,739.2,26/01/24,Azul,XL,Online,Modern Fusion,HighTech Materials S.A.,Turquía,Lana
P0609,Bufanda de lana,44,2323.2,26/01/24,Verde,M,Tienda física,Sporty Vibes,Eco Fabrics Ltd.,India,Cuero
P0610,Camiseta algodón,2,50.9,26/01/24,Rojo,L,Online,Urban Trends,Global Textiles Inc.,China,Lana
P0611,Zapatos de cuero,8,321.76,26/01/24,Rojo,XL,Online,Modern Fusion,Eco Fabrics Ltd.,Turquía,Denim
P0612,Pantalón denim,22,1891.78,26/01/24,Verde,M,Tienda física,Sporty Vibes,Eco Fabrics Ltd.,México,Algodón
P0613,Camiseta algodón,13,330.85,26/01/24,Verde,S,Online,Urban Trends,Global Textiles Inc.,China,Lana
P0614,Zapatos de cuero,21,844.62,26/01/24,Verde,S,Online,Urban Trends,Global Textiles Inc.,China,Cuero
P0615,Bufanda de lana,21,1108.8,26/01/24,Blanco,L,Online,Urban Trends,HighTech Materials S.A.,India,Cuero
P0616,Bufanda de lana,28,1478.4,26/01/24,Verde,S,Online,Modern Fusion,HighTech Materials S.A.,Turquía,Algodón
P0617,Vestido estampado,33,1258.95,26/01/24,Negro,L,Online,Modern Fusion,HighTech Materials S.A.,México,Cuero
P0618,Pantalón denim,29,2493.71,26/01/24,Azul,L,Online,Modern Fusion,Eco Fabrics Ltd.,India,Algodón
P0619,Camiseta algodón,37,941.65,26/01/24,Azul,M,Tienda física,Classic Elegance,Eco Fabrics Ltd.,China,Denim
P0620,Vestido estampado,22,839.3,26/01/24,Negro,S,Online,Modern Fusion,HighTech Materials S.A.,India,Algodón
P0621,Vestido estampado,26,991.9,26/01/24,Rojo,L,Tienda física,Sporty Vibes,Eco Fabrics Ltd.,India,Poliéster
P0622,Pantalón denim,11,945.89,26/01/24,Rojo,S,Online,Modern Fusion,Eco Fabrics Ltd.,India,Cuero
P0623,Camiseta algodón,11,279.95,26/01/24,Rojo,M,Tienda física,Sporty Vibes,Eco Fabrics Ltd.,China,Cuero
P0624,Camiseta algodón,45,1145.25,26/01/24,Rojo,S,Tienda física,Sporty Vibes,Eco Fabrics Ltd.,Bangladesh,Lana
P0625,Bufanda de lana,34,1795.2,27/01/24,Blanco,M,Online,Modern Fusion,Global Textiles Inc.,India,Poliéster
P0626,Camiseta algodón,19,483.55,27/01/24,Negro,M,Tienda física,Sporty Vibes,Global Textiles Inc.,Bangladesh,Lana
P0627,Vestido estampado,48,1831.2,27/01/24,Azul,M,Online,Modern Fusion,HighTech Materials S.A.,México,Algodón
P0628,Bufanda de lana,37,1953.6,27/01/24,Negro,L,Tienda física,Sporty Vibes,HighTech Materials S.A.,México,Denim
P0629,Camiseta algodón,14,356.3,27/01/24,Azul,XL,Tienda física,Sporty Vibes,Eco Fabrics Ltd.,México,Cuero
P0630,Pantalón denim,29,2493.71,27/01/24,Rojo,L,Tienda física,Sporty Vibes,Eco Fabrics Ltd.,Turquía,Denim
P0631,Vestido estampado,19,724.85,27/01/24,Blanco,S,Online,Urban Trends,Global Textiles Inc.,China,Algodón
P0632,Zapatos de cuero,37,1488.14,27/01/24,Verde,L,Tienda física,Classic Elegance,Eco Fabrics Ltd.,Bangladesh,Algodón
P0633,Pantalón denim,21,1805.79,27/01/24,Verde,L,Online,Modern Fusion,Eco Fabrics Ltd.,Turquía,Poliéster
P0634,Pantalón denim,24,2063.76,27/01/24,Rojo,XL,Online,Urban Trends,HighTech Materials S.A.,Bangladesh,Lana
P0635,Camiseta algodón,26,661.7,27/01/24,Rojo,S,Tienda física,Classic Elegance,Eco Fabrics Ltd.,China,Cuero
P0636,Bufanda de lana,41,2164.8,27/01/24,Negro,M,Tienda física,Classic Elegance,Global Textiles Inc.,India,Cuero
P0637,Bufanda de lana,12,633.6,27/01/24,Blanco,M,Tienda física,Sporty Vibes,Eco Fabrics Ltd.,Turquía,Denim
P0638,Vestido estampado,48,1831.2,27/01/24,Blanco,S,Tienda física,Sporty Vibes,Eco Fabrics Ltd.,China,Poliéster
P0639,Camiseta algodón,19,483.55,27/01/24,Negro,L,Tienda física,Sporty Vibes,Eco Fabrics Ltd.,Turquía,Algodón
